source_file,Hospital Centinela,Total de casos,Nº casos positivos,VRS,Ad,Para,Inf A,Inf B,semana,año
SE34_27-08-2024.pdf,R.M. Oriente Hospital del Tórax,11,4,0,0,1,0,0,SE34,2024
SE34_27-08-2024.pdf,R.M. Oriente Hospital Militar,12,3,1,0,0,0,0,SE34,2024
SE34_27-08-2024.pdf,"Santiago, Consultorio Steeger",1,1,0,0,0,0,1,SE34,2024
SE34_27-08-2024.pdf,"Santiago, Consultorio Avendaño",3,3,0,0,0,0,0,SE34,2024
SE34_27-08-2024.pdf,"Santiago, Consultorio 5",7,3,0,0,0,0,0,SE34,2024
SE34_27-08-2024.pdf,"Santiago, Consultorio Barros Luco",11,1,0,0,0,0,0,SE34,2024
SE34_27-08-2024.pdf,"Santiago, Consultorio Ariztía",12,8,1,0,0,0,0,SE34,2024
SE51_24-12-2019.pdf,R.M. Sur Exequiel González C.,16,1,0,0,1,0,0,SE51,2019
SE51_24-12-2019.pdf,R.M. Occidente Félix Bulnes,36,3,0,1,1,0,0,SE51,2019
SE51_24-12-2019.pdf,R.M. Occidente San Juan de Dios,31,4,0,1,3,0,0,SE51,2019
SE51_24-12-2019.pdf,R.M. Suroriente Padre Hurtado,16,0,0,0,0,0,0,SE51,2019
SE51_24-12-2019.pdf,R.M. Oriente Hospital del Tórax*,0,0,0,0,0,0,0,SE51,2019
SE10_14-03-2023.pdf,R.M. Sur Exequiel González C.,12,1,0,1,0,0,0,SE10,2023
SE10_14-03-2023.pdf,R.M. Occidente Félix Bulnes,53,13,0,2,2,0,1,SE10,2023
SE10_14-03-2023.pdf,R.M. Occidente San Juan de Dios,55,12,0,1,0,0,5,SE10,2023
SE10_14-03-2023.pdf,R.M. Suroriente Padre Hurtado,51,7,0,5,0,1,1,SE10,2023
SE10_14-03-2023.pdf,R.M. Oriente Hospital del Tórax,7,1,0,0,0,1,0,SE10,2023
SE10_14-03-2023.pdf,R.M. Oriente Hospital Militar,4,2,0,1,0,0,0,SE10,2023
SE10_14-03-2023.pdf,"Santiago, Consultorio Avendaño",5,1,0,0,1,0,0,SE10,2023
SE10_14-03-2023.pdf,Otros R.M**,6,6,0,0,0,4,2,SE10,2023
SE05_08-02-2022.pdf,R.M. Sur Exequiel González C.,9,0,0,0,0,0,0,SE05,2022
SE05_08-02-2022.pdf,R.M. Occidente Félix Bulnes,28,3,0,1,0,2,0,SE05,2022
SE05_08-02-2022.pdf,R.M. Occidente San Juan de Dios,34,11,0,0,1,5,0,SE05,2022
SE05_08-02-2022.pdf,R.M. Suroriente Padre Hurtado,31,3,0,0,0,3,0,SE05,2022
SE05_08-02-2022.pdf,R.M. Oriente Hospital del Tórax,2,0,0,0,0,0,0,SE05,2022
SE05_08-02-2022.pdf,Otros R.M**,8,8,0,0,0,8,0,SE05,2022
SE12_30-03-2021.pdf,R.M. Sur Exequiel González C.,13,0,0,0,0,0,0,SE12,2021
SE12_30-03-2021.pdf,R.M. Occidente Félix Bulnes,13,0,0,0,0,0,0,SE12,2021
SE12_30-03-2021.pdf,R.M. Occidente San Juan de Dios,68,0,0,0,0,0,0,SE12,2021
SE12_30-03-2021.pdf,R.M. Suroriente Padre Hurtado,0,0,0,0,0,0,0,SE12,2021
SE12_30-03-2021.pdf,R.M. Oriente Hospital del Tórax,17,0,0,0,0,0,0,SE12,2021
SE12_30-03-2021.pdf,R.M. Oriente Hospital Militar,4,0,0,0,0,0,0,SE12,2021
SE22_04-06-2019.pdf,R.M. Sur Exequiel González C.,61,21,8,0,11,2,0,SE22,2019
SE22_04-06-2019.pdf,R.M. Occidente Félix Bulnes,81,38,11,3,12,12,0,SE22,2019
SE22_04-06-2019.pdf,R.M. Occidente San Juan de Dios,170,42,0,1,1,38,1,SE22,2019
SE22_04-06-2019.pdf,R.M. Suroriente Padre Hurtado,68,10,3,0,4,3,0,SE22,2019
SE22_04-06-2019.pdf,R.M. Oriente Hospital del Tórax,53,10,0,3,0,7,0,SE22,2019
SE22_04-06-2019.pdf,R.M. Oriente Hospital Militar,13,3,2,0,0,1,0,SE22,2019
SE22_04-06-2019.pdf,"Santiago, Consultorio Steeger",5,1,0,0,0,1,0,SE22,2019
SE22_04-06-2019.pdf,"Santiago, Consultorio Avendaño",12,5,0,0,0,5,0,SE22,2019
SE22_04-06-2019.pdf,"Santiago, Consultorio Barros Luco",1,1,0,0,0,1,0,SE22,2019
SE22_04-06-2019.pdf,"Santiago, Consultorio Ariztía",10,6,0,1,2,3,0,SE22,2019
SE22_04-06-2019.pdf,Otros R.M**,23,23,0,0,0,19,4,SE22,2019
SE45_12-11-2024.pdf,R.M. Sur Exequiel González C.,77,47,0,3,10,0,3,SE45,2024
SE45_12-11-2024.pdf,R.M. Occidente Félix Bulnes,105,47,0,3,8,0,4,SE45,2024
SE45_12-11-2024.pdf,R.M. Occidente San Juan de Dios,91,21,1,0,3,0,4,SE45,2024
SE45_12-11-2024.pdf,R.M. Suroriente Padre Hurtado,45,8,0,1,1,0,2,SE45,2024
SE45_12-11-2024.pdf,R.M. Oriente Hospital del Tórax,14,5,0,0,0,0,1,SE45,2024
SE45_12-11-2024.pdf,R.M. Oriente Hospital Militar,4,3,0,0,0,0,0,SE45,2024
SE45_12-11-2024.pdf,"Santiago, Consultorio Avendaño",8,4,0,1,0,0,1,SE45,2024
SE45_12-11-2024.pdf,"Santiago, Consultorio 5",3,2,0,0,1,0,0,SE45,2024
SE45_12-11-2024.pdf,"Santiago, Consultorio Barros Luco",6,1,0,0,0,0,1,SE45,2024
SE45_12-11-2024.pdf,"Santiago, Consultorio Ariztía",7,4,0,0,1,0,1,SE45,2024
SE45_12-11-2024.pdf,Otros R.M**,1,1,0,0,0,0,1,SE45,2024
SE13_04-04-2023.pdf,R.M. Sur Exequiel González C.,26,0,0,0,0,0,0,SE13,2023
SE13_04-04-2023.pdf,R.M. Occidente Félix Bulnes,89,12,0,4,1,2,1,SE13,2023
SE13_04-04-2023.pdf,R.M. Occidente San Juan de Dios,80,13,0,2,1,1,0,SE13,2023
SE13_04-04-2023.pdf,R.M. Suroriente Padre Hurtado,35,2,0,0,0,1,1,SE13,2023
SE13_04-04-2023.pdf,R.M. Oriente Hospital del Tórax,10,0,0,0,0,0,0,SE13,2023
SE13_04-04-2023.pdf,R.M. Oriente Hospital Militar,1,1,0,0,0,1,0,SE13,2023
SE13_04-04-2023.pdf,"Santiago, Consultorio Steeger",2,0,0,0,0,0,0,SE13,2023
SE13_04-04-2023.pdf,"Santiago, Consultorio Avendaño",4,1,0,0,0,1,0,SE13,2023
SE13_04-04-2023.pdf,"Santiago, Consultorio Barros Luco",1,0,0,0,0,0,0,SE13,2023
SE13_04-04-2023.pdf,"Santiago, Consultorio Ariztía",2,0,0,0,0,0,0,SE13,2023
SE13_04-04-2023.pdf,Otros R.M**,7,7,0,0,0,1,6,SE13,2023
SE09_07-03-2023.pdf,R.M. Sur Exequiel González C.,10,1,0,1,0,0,0,SE09,2023
SE09_07-03-2023.pdf,R.M. Occidente Félix Bulnes,44,5,0,5,0,0,0,SE09,2023
SE09_07-03-2023.pdf,R.M. Occidente San Juan de Dios,60,19,0,5,0,1,3,SE09,2023
SE09_07-03-2023.pdf,R.M. Suroriente Padre Hurtado,10,10,0,10,0,0,0,SE09,2023
SE09_07-03-2023.pdf,R.M. Oriente Hospital del Tórax,15,0,0,0,0,0,0,SE09,2023
SE09_07-03-2023.pdf,"Santiago, Consultorio Steeger",1,0,0,0,0,0,0,SE09,2023
SE09_07-03-2023.pdf,Otros R.M**,4,4,0,0,0,0,4,SE09,2023
SE46_23-11-2021.pdf,R.M. Sur Exequiel González C.,23,5,4,0,1,0,0,SE46,2021
SE46_23-11-2021.pdf,R.M. Occidente Félix Bulnes,31,7,2,1,4,0,0,SE46,2021
SE46_23-11-2021.pdf,R.M. Occidente San Juan de Dios,34,0,0,0,0,0,0,SE46,2021
SE46_23-11-2021.pdf,R.M. Suroriente Padre Hurtado,24,2,2,0,0,0,0,SE46,2021
SE46_23-11-2021.pdf,R.M. Oriente Hospital del Tórax,7,1,0,0,1,0,0,SE46,2021
SE46_23-11-2021.pdf,"Santiago, Consultorio Avendaño",3,1,0,0,1,0,0,SE46,2021
SE46_23-11-2021.pdf,"Santiago, Consultorio 5",1,0,0,0,0,0,0,SE46,2021
SE36_13-09-2022.pdf,R.M. Sur Exequiel González C.,39,8,1,0,7,0,0,SE36,2022
SE36_13-09-2022.pdf,R.M. Occidente Félix Bulnes,103,23,6,3,8,1,0,SE36,2022
SE36_13-09-2022.pdf,R.M. Occidente San Juan de Dios,97,15,3,1,2,4,0,SE36,2022
SE36_13-09-2022.pdf,R.M. Suroriente Padre Hurtado,110,11,1,0,4,4,0,SE36,2022
SE36_13-09-2022.pdf,R.M. Oriente Hospital del Torax,16,2,0,0,0,1,0,SE36,2022
SE36_13-09-2022.pdf,R.M. Oriente Hospital Militar,11,6,0,0,1,3,0,SE36,2022
SE36_13-09-2022.pdf,"Santiago, Consultorio Steeger",3,1,0,0,0,1,0,SE36,2022
SE36_13-09-2022.pdf,"Santiago, Consultorio Avendaño",3,1,0,0,0,1,0,SE36,2022
SE36_13-09-2022.pdf,"Santiago, Consultorio Barros Luco",7,0,0,0,0,0,0,SE36,2022
SE36_13-09-2022.pdf,"Santiago, Consultorio Ariztía",5,2,0,1,0,1,0,SE36,2022
SE36_13-09-2022.pdf,Otros R.M**,9,9,0,0,0,9,0,SE36,2022
SE05_04-02-2025.pdf,R.M. Sur Exequiel González C.,30,14,0,0,2,0,0,SE05,2025
SE05_04-02-2025.pdf,R.M. Occidente Félix Bulnes,72,19,0,2,1,0,0,SE05,2025
SE05_04-02-2025.pdf,R.M. Occidente San Juan de Dios,43,7,0,0,1,0,0,SE05,2025
SE05_04-02-2025.pdf,R.M. Suroriente Padre Hurtado,47,8,0,1,0,0,1,SE05,2025
SE05_04-02-2025.pdf,R.M. Oriente Hospital del Tórax,6,0,0,0,0,0,0,SE05,2025
SE05_04-02-2025.pdf,R.M. Oriente Hospital Militar,1,0,0,0,0,0,0,SE05,2025
SE05_04-02-2025.pdf,"Santiago, Consultorio Steeger",4,2,0,0,0,0,1,SE05,2025
SE05_04-02-2025.pdf,"Santiago, Consultorio Avendaño",3,2,0,0,0,0,2,SE05,2025
SE05_04-02-2025.pdf,"Santiago, Consultorio Ariztía",1,1,0,0,0,0,0,SE05,2025
SE44_07-11-2023.pdf,R.M. Sur Exequiel González C.,32,2,0,0,1,0,0,SE44,2023
SE44_07-11-2023.pdf,R.M. Occidente Félix Bulnes,94,8,0,1,3,0,0,SE44,2023
SE44_07-11-2023.pdf,R.M. Occidente San Juan de Dios,123,15,0,0,4,0,0,SE44,2023
SE44_07-11-2023.pdf,R.M. Suroriente Padre Hurtado,72,7,0,3,3,0,0,SE44,2023
SE44_07-11-2023.pdf,R.M. Oriente Hospital del Tórax,49,2,0,0,2,0,0,SE44,2023
SE44_07-11-2023.pdf,R.M. Oriente Hospital Militar,6,3,0,1,0,0,0,SE44,2023
SE44_07-11-2023.pdf,"Santiago, Consultorio 5",3,1,0,0,0,0,0,SE44,2023
SE44_07-11-2023.pdf,"Santiago, Consultorio Barros Luco",2,0,0,0,0,0,0,SE44,2023
SE44_07-11-2023.pdf,"Santiago, Consultorio Ariztía",4,0,0,0,0,0,0,SE44,2023
SE14_11-04-2023.pdf,R.M. Sur Exequiel González C.,17,1,0,0,1,0,0,SE14,2023
SE14_11-04-2023.pdf,R.M. Occidente Félix Bulnes,64,9,1,3,2,2,0,SE14,2023
SE14_11-04-2023.pdf,R.M. Occidente San Juan de Dios,88,13,0,4,0,5,1,SE14,2023
SE14_11-04-2023.pdf,R.M. Suroriente Padre Hurtado,79,7,0,3,0,2,2,SE14,2023
SE14_11-04-2023.pdf,R.M. Oriente Hospital del Tórax,21,0,0,0,0,0,0,SE14,2023
SE14_11-04-2023.pdf,R.M. Oriente Hospital Militar,2,1,0,0,0,0,0,SE14,2023
SE14_11-04-2023.pdf,"Santiago, Consultorio Steeger",1,1,0,0,0,0,1,SE14,2023
SE14_11-04-2023.pdf,"Santiago, Consultorio Avendaño",2,1,0,0,0,0,1,SE14,2023
SE14_11-04-2023.pdf,"Santiago, Consultorio Ariztía",2,0,0,0,0,0,0,SE14,2023
SE14_11-04-2023.pdf,Otros R.M**,14,14,0,0,0,9,5,SE14,2023
SE22_04-06-2024.pdf,R.M. Sur Exequiel González C.,7,3,1,0,0,1,0,SE22,2024
SE22_04-06-2024.pdf,R.M. Occidente Félix Bulnes,251,127,7,6,3,72,0,SE22,2024
SE22_04-06-2024.pdf,R.M. Occidente San Juan de Dios,246,96,3,5,3,71,1,SE22,2024
SE22_04-06-2024.pdf,R.M. Suroriente Padre Hurtado,230,70,5,1,0,53,2,SE22,2024
SE22_04-06-2024.pdf,R.M. Oriente Hospital del Tórax,14,3,0,0,0,2,0,SE22,2024
SE22_04-06-2024.pdf,R.M. Oriente Hospital Militar,11,0,0,0,0,0,0,SE22,2024
SE22_04-06-2024.pdf,"Santiago, Consultorio Steeger",10,8,0,1,0,7,0,SE22,2024
SE22_04-06-2024.pdf,"Santiago, Consultorio Avendaño",9,7,0,1,1,5,0,SE22,2024
SE22_04-06-2024.pdf,"Santiago, Consultorio 5",9,6,0,0,0,6,0,SE22,2024
SE22_04-06-2024.pdf,"Santiago, Consultorio Barros Luco",15,5,0,0,0,5,0,SE22,2024
SE22_04-06-2024.pdf,"Santiago, Consultorio Ariztía",23,18,1,0,1,14,1,SE22,2024
SE22_04-06-2024.pdf,Otros R.M**,7,7,0,0,0,7,0,SE22,2024
SE45_12-11-2019.pdf,R.M. Sur Exequiel González C.,15,0,0,0,0,0,0,SE45,2019
SE45_12-11-2019.pdf,R.M. Occidente Félix Bulnes,49,10,1,2,3,0,0,SE45,2019
SE45_12-11-2019.pdf,R.M. Occidente San Juan de Dios,71,7,0,1,1,0,5,SE45,2019
SE45_12-11-2019.pdf,R.M. Suroriente Padre Hurtado,15,2,0,0,0,0,0,SE45,2019
SE45_12-11-2019.pdf,R.M. Oriente Hospital del Tórax,19,3,0,0,1,0,1,SE45,2019
SE45_12-11-2019.pdf,R.M. Oriente Hospital Militar,1,0,0,0,0,0,0,SE45,2019
SE45_12-11-2019.pdf,Otros R.M**,4,4,0,0,0,0,4,SE45,2019
SE19_12-05-2020.pdf,R.M. Sur Exequiel González C.,5,0,0,0,0,0,0,SE19,2020
SE19_12-05-2020.pdf,R.M. Occidente Félix Bulnes*,0,0,0,0,0,0,0,SE19,2020
SE19_12-05-2020.pdf,R.M. Occidente San Juan de Dios*,0,0,0,0,0,0,0,SE19,2020
SE19_12-05-2020.pdf,R.M. Suroriente Padre Hurtado,1,0,0,0,0,0,0,SE19,2020
SE19_12-05-2020.pdf,R.M. Oriente Hospital del Tórax,40,3,0,0,0,0,0,SE19,2020
SE19_12-05-2020.pdf,"Santiago, Consultorio Ariztía",121,16,0,1,1,0,0,SE19,2020
SE08_25-02-2020.pdf,R.M. Sur Exequiel González C.,8,0,0,0,0,0,0,SE08,2020
SE08_25-02-2020.pdf,R.M. Occidente Félix Bulnes,17,3,0,1,2,0,0,SE08,2020
SE08_25-02-2020.pdf,R.M. Occidente San Juan de Dios,25,4,0,3,0,1,0,SE08,2020
SE08_25-02-2020.pdf,R.M. Suroriente Padre Hurtado,4,0,0,0,0,0,0,SE08,2020
SE08_25-02-2020.pdf,R.M. Oriente Hospital del Tórax,10,2,0,1,1,0,0,SE08,2020
SE08_25-02-2020.pdf,"Santiago, Consultorio Barros Luco",1,0,0,0,0,0,0,SE08,2020
SE08_25-02-2020.pdf,Otros R.M**,2,2,0,0,0,1,1,SE08,2020
SE42_25-10-2022.pdf,R.M. Sur Exequiel González C.,22,4,0,0,2,1,0,SE42,2022
SE42_25-10-2022.pdf,R.M. Occidente Félix Bulnes,82,12,0,2,4,6,0,SE42,2022
SE42_25-10-2022.pdf,R.M. Occidente San Juan de Dios,78,15,0,2,2,6,0,SE42,2022
SE42_25-10-2022.pdf,R.M. Suroriente Padre Hurtado,77,17,13,0,1,3,0,SE42,2022
SE42_25-10-2022.pdf,R.M. Oriente Hospital del Tórax,17,7,0,2,2,3,0,SE42,2022
SE42_25-10-2022.pdf,R.M. Oriente Hospital Militar,3,3,0,0,0,1,0,SE42,2022
SE42_25-10-2022.pdf,"Santiago, Consultorio Steeger",3,0,0,0,0,0,0,SE42,2022
SE42_25-10-2022.pdf,"Santiago, Consultorio Avendaño",9,1,0,0,0,1,0,SE42,2022
SE42_25-10-2022.pdf,"Santiago, Consultorio Barros Luco",9,0,0,0,0,0,0,SE42,2022
SE42_25-10-2022.pdf,"Santiago, Consultorio Ariztía",5,5,0,1,4,0,0,SE42,2022
SE42_25-10-2022.pdf,Otros R.M**,8,8,0,0,0,8,0,SE42,2022
SE20_24-05-2022.pdf,R.M. Sur Exequiel González C.,64,14,13,0,1,0,0,SE20,2022
SE20_24-05-2022.pdf,R.M. Occidente Félix Bulnes,105,46,20,5,16,1,0,SE20,2022
SE20_24-05-2022.pdf,R.M. Occidente San Juan de Dios,66,14,3,1,2,2,0,SE20,2022
SE20_24-05-2022.pdf,R.M. Suroriente Padre Hurtado*,0,0,0,0,0,0,0,SE20,2022
SE20_24-05-2022.pdf,R.M. Oriente Hospital del Tórax,8,2,0,0,1,1,0,SE20,2022
SE20_24-05-2022.pdf,R.M. Oriente Hospital Militar,12,6,1,2,1,0,0,SE20,2022
SE20_24-05-2022.pdf,"Santiago, Consultorio Steeger",8,7,4,1,2,0,0,SE20,2022
SE20_24-05-2022.pdf,"Santiago, Consultorio Avendaño",2,0,0,0,0,0,0,SE20,2022
SE20_24-05-2022.pdf,"Santiago, Consultorio 5",2,0,0,0,0,0,0,SE20,2022
SE20_24-05-2022.pdf,"Santiago, Consultorio Ariztía",2,1,0,1,0,0,0,SE20,2022
SE20_24-05-2022.pdf,Otros R.M**,12,12,0,0,0,12,0,SE20,2022
SE43_02-11-2021.pdf,R.M. Sur Exequiel González C.,26,7,3,0,4,0,0,SE43,2021
SE43_02-11-2021.pdf,R.M. Occidente Félix Bulnes,22,6,5,0,1,0,0,SE43,2021
SE43_02-11-2021.pdf,R.M. Occidente San Juan de Dios,43,6,2,0,4,0,0,SE43,2021
SE43_02-11-2021.pdf,R.M. Suroriente Padre Hurtado,36,7,5,2,0,0,0,SE43,2021
SE43_02-11-2021.pdf,R.M. Oriente Hospital del Tórax,3,0,0,0,0,0,0,SE43,2021
SE43_02-11-2021.pdf,R.M. Oriente Hospital Militar,11,3,3,0,0,0,0,SE43,2021
SE03_22-01-2018.pdf,R.M. Sur Exequiel González C.,19,2,0,2,0,0,0,SE03,2018
SE03_22-01-2018.pdf,R.M. Occidente Félix Bulnes,23,5,0,3,2,0,0,SE03,2018
SE03_22-01-2018.pdf,R.M. Occidente San Juan de Dios,17,3,0,2,0,0,1,SE03,2018
SE03_22-01-2018.pdf,R.M. Suroriente Padre Hurtado,19,0,0,0,0,0,0,SE03,2018
SE03_22-01-2018.pdf,R.M. Oriente Hospital del Tórax*,0,0,0,0,0,0,0,SE03,2018
SE03_22-01-2018.pdf,Otros R.M**,2,2,0,0,0,0,2,SE03,2018
SE21_28-05-2024.pdf,R.M. Sur Exequiel González C.,5,0,0,0,0,0,0,SE21,2024
SE21_28-05-2024.pdf,R.M. Occidente Félix Bulnes,255,170,8,4,4,105,0,SE21,2024
SE21_28-05-2024.pdf,R.M. Occidente San Juan de Dios,283,105,1,2,3,90,0,SE21,2024
SE21_28-05-2024.pdf,R.M. Suroriente Padre Hurtado,291,104,5,2,0,96,0,SE21,2024
SE21_28-05-2024.pdf,R.M. Oriente Hospital del Tórax*,0,0,0,0,0,0,0,SE21,2024
SE21_28-05-2024.pdf,R.M. Oriente Hospital Militar,12,3,0,2,0,6,2,SE21,2024
SE21_28-05-2024.pdf,"Santiago, Consultorio Steeger",10,6,0,0,2,4,0,SE21,2024
SE21_28-05-2024.pdf,"Santiago, Consultorio Avendaño",10,7,0,0,0,6,0,SE21,2024
SE21_28-05-2024.pdf,"Santiago, Consultorio 5",6,6,0,0,0,6,0,SE21,2024
SE21_28-05-2024.pdf,"Santiago, Consultorio Barros Luco",10,5,0,0,0,5,0,SE21,2024
SE21_28-05-2024.pdf,Otros R.M**,7,7,0,0,0,5,2,SE21,2024
SE38_24-09-2024.pdf,R.M. Sur Exequiel González C.,32,23,2,1,3,0,1,SE38,2024
SE38_24-09-2024.pdf,R.M. Occidente Félix Bulnes,106,65,2,4,8,0,1,SE38,2024
SE38_24-09-2024.pdf,R.M. Occidente San Juan de Dios,85,22,2,0,0,1,1,SE38,2024
SE38_24-09-2024.pdf,R.M. Suroriente Padre Hurtado,70,8,1,1,0,0,2,SE38,2024
SE38_24-09-2024.pdf,R.M. Oriente Hospital del Tórax,2,1,0,0,0,0,0,SE38,2024
SE38_24-09-2024.pdf,R.M. Oriente Hospital Militar,13,4,1,0,0,0,0,SE38,2024
SE38_24-09-2024.pdf,"Santiago, Consultorio Steeger",1,0,0,0,0,0,0,SE38,2024
SE38_24-09-2024.pdf,"Santiago, Consultorio Avendaño",1,1,0,0,0,0,0,SE38,2024
SE38_24-09-2024.pdf,"Santiago, Consultorio Barros Luco",3,0,0,0,0,0,0,SE38,2024
SE38_24-09-2024.pdf,Otros R.M**,5,5,0,0,0,0,5,SE38,2024
SE50_21-12-2021.pdf,R.M. Sur Exequiel González C.,13,4,3,0,1,0,0,SE50,2021
SE50_21-12-2021.pdf,R.M. Occidente Félix Bulnes,37,11,2,3,6,0,0,SE50,2021
SE50_21-12-2021.pdf,R.M. Occidente San Juan de Dios,20,2,0,0,2,0,0,SE50,2021
SE50_21-12-2021.pdf,R.M. Suroriente Padre Hurtado,25,1,1,0,0,0,0,SE50,2021
SE50_21-12-2021.pdf,R.M. Oriente Hospital del Tórax,5,2,0,0,1,0,0,SE50,2021
SE50_21-12-2021.pdf,R.M. Oriente Hospital Militar *,0,0,0,0,0,0,0,SE50,2021
SE50_21-12-2021.pdf,"Santiago, Consultorio Avendaño",1,1,0,0,1,0,0,SE50,2021
SE50_21-12-2021.pdf,Otros R.M**,1,1,0,0,0,1,0,SE50,2021
SE47_26-11-2024.pdf,R.M. Sur Exequiel González C.,68,31,0,2,6,0,2,SE47,2024
SE47_26-11-2024.pdf,R.M. Occidente Félix Bulnes,107,57,0,3,4,0,0,SE47,2024
SE47_26-11-2024.pdf,R.M. Occidente San Juan de Dios,104,72,1,0,11,1,10,SE47,2024
SE47_26-11-2024.pdf,R.M. Suroriente Padre Hurtado,58,7,0,1,0,0,0,SE47,2024
SE47_26-11-2024.pdf,R.M. Oriente Hospital del Tórax,13,3,0,0,1,0,0,SE47,2024
SE47_26-11-2024.pdf,R.M. Oriente Hospital Militar,8,5,0,0,1,0,0,SE47,2024
SE47_26-11-2024.pdf,"Santiago, Consultorio Steeger",9,5,0,0,1,0,3,SE47,2024
SE47_26-11-2024.pdf,"Santiago, Consultorio Avendaño",3,1,0,0,0,0,0,SE47,2024
SE47_26-11-2024.pdf,"Santiago, Consultorio 5",3,1,0,0,0,0,0,SE47,2024
SE47_26-11-2024.pdf,"Santiago, Consultorio Barros Luco",9,0,0,0,0,0,0,SE47,2024
SE47_26-11-2024.pdf,"Santiago, Consultorio Ariztía",3,2,0,0,1,0,1,SE47,2024
SE47_26-11-2024.pdf,Otros R.M**,6,6,0,0,0,1,5,SE47,2024
SE17_30-04-2024.pdf,R.M. Sur Exequiel González C.,10,0,0,0,0,0,0,SE17,2024
SE17_30-04-2024.pdf,R.M. Occidente Félix Bulnes,96,60,1,4,3,9,0,SE17,2024
SE17_30-04-2024.pdf,R.M. Occidente San Juan de Dios,111,38,0,1,7,20,0,SE17,2024
SE17_30-04-2024.pdf,R.M. Suroriente Padre Hurtado,142,44,0,6,0,33,1,SE17,2024
SE17_30-04-2024.pdf,R.M. Oriente Hospital del Tórax,9,4,0,0,0,3,0,SE17,2024
SE17_30-04-2024.pdf,R.M. Oriente Hospital Militar,7,2,0,0,0,0,0,SE17,2024
SE39_01-10-2019.pdf,R.M. Sur Exequiel González C.,77,26,7,2,2,0,2,SE39,2019
SE39_01-10-2019.pdf,R.M. Occidente Félix Bulnes,90,28,2,3,5,0,3,SE39,2019
SE39_01-10-2019.pdf,R.M. Occidente San Juan de Dios,116,17,4,2,0,0,10,SE39,2019
SE39_01-10-2019.pdf,R.M. Suroriente Padre Hurtado,47,11,2,4,0,0,0,SE39,2019
SE39_01-10-2019.pdf,R.M. Oriente Hospital del Tórax,39,6,0,0,1,0,1,SE39,2019
SE39_01-10-2019.pdf,R.M. Oriente Hospital Militar,12,3,0,0,0,0,1,SE39,2019
SE39_01-10-2019.pdf,"Santiago, Consultorio Ariztía",3,1,0,0,0,0,1,SE39,2019
SE39_01-10-2019.pdf,Otros R.M**,9,9,0,0,0,1,8,SE39,2019
SE40_11-10-2023.pdf,R.M. Sur Exequiel González C.,34,2,0,1,1,0,0,SE40,2023
SE40_11-10-2023.pdf,R.M. Occidente Félix Bulnes,51,16,0,0,9,0,0,SE40,2023
SE40_11-10-2023.pdf,R.M. Occidente San Juan de Dios,122,15,0,0,6,0,0,SE40,2023
SE40_11-10-2023.pdf,R.M. Suroriente Padre Hurtado,108,9,0,6,3,0,0,SE40,2023
SE40_11-10-2023.pdf,R.M. Oriente Hospital del Tórax,74,13,0,0,3,0,0,SE40,2023
SE40_11-10-2023.pdf,R.M. Oriente Hospital Militar,5,2,0,0,1,0,0,SE40,2023
SE40_11-10-2023.pdf,"Santiago, Consultorio 5",4,1,0,0,1,0,0,SE40,2023
SE40_11-10-2023.pdf,"Santiago, Consultorio Barros Luco",1,0,0,0,0,0,0,SE40,2023
SE40_11-10-2023.pdf,"Santiago, Consultorio Ariztía",4,1,0,0,0,0,0,SE40,2023
SE40_11-10-2023.pdf,Otros R.M**,5,5,0,0,0,2,3,SE40,2023
SE25_23-06-2020.pdf,R.M. Sur Exequiel González C.,4,0,0,0,0,0,0,SE25,2020
SE25_23-06-2020.pdf,R.M. Occidente Félix Bulnes*,0,0,0,0,0,0,0,SE25,2020
SE25_23-06-2020.pdf,R.M. Occidente San Juan de Dios,136,0,0,0,0,0,0,SE25,2020
SE25_23-06-2020.pdf,R.M. Suroriente Padre Hurtado,0,0,0,0,0,0,0,SE25,2020
SE25_23-06-2020.pdf,R.M. Oriente Hospital del Tórax,51,0,0,0,0,0,0,SE25,2020
SE25_23-06-2020.pdf,R.M. Oriente Hospital Militar,55,0,0,0,0,0,0,SE25,2020
SE02_15-01-2018.pdf,R.M. Sur Exequiel González C.,18,3,0,1,2,0,0,SE02,2018
SE02_15-01-2018.pdf,R.M. Occidente Félix Bulnes,32,1,0,1,0,0,0,SE02,2018
SE02_15-01-2018.pdf,R.M. Occidente San Juan de Dios,16,1,0,0,0,0,1,SE02,2018
SE02_15-01-2018.pdf,R.M. Suroriente Padre Hurtado,15,0,0,0,0,0,0,SE02,2018
SE02_15-01-2018.pdf,R.M. Oriente Hospital del Tórax*,0,0,0,0,0,0,0,SE02,2018
SE02_15-01-2018.pdf,R.M. Oriente Hospital Militar,4,0,0,0,0,0,0,SE02,2018
SE02_15-01-2018.pdf,Otros R.M**,3,3,0,0,0,2,1,SE02,2018
SE37_21-09-2022.pdf,R.M. Sur Exequiel González C.,26,1,0,0,1,0,0,SE37,2022
SE37_21-09-2022.pdf,R.M. Occidente Félix Bulnes,70,16,0,3,4,5,0,SE37,2022
SE37_21-09-2022.pdf,R.M. Occidente San Juan de Dios,53,5,0,1,0,4,0,SE37,2022
SE37_21-09-2022.pdf,R.M. Suroriente Padre Hurtado,54,4,0,1,0,3,0,SE37,2022
